Date,Time,TOTAL PEOPLE IN
2016-09-20,16:16:00,208
2016-09-20,16:16:00,208
2016-09-20,16:16:00,207
2016-09-20,16:17:00,207
2016-09-20,16:17:00,207
2016-09-20,16:19:00,206
2016-09-20,16:19:00,205
2016-09-20,16:22:00,204
2016-09-20,16:22:00,204
2016-09-20,16:22:00,203
2016-09-20,16:22:00,202
2016-09-20,16:23:00,202
2016-09-20,16:23:00,201
2016-09-20,16:23:00,200
2016-09-20,16:23:00,200
2016-09-20,16:23:00,200
2016-09-20,16:23:00,200
2016-09-20,16:24:00,199
2016-09-20,16:24:00,198
2016-09-20,16:25:00,197
2016-09-20,16:25:00,197
2016-09-20,16:26:00,196
2016-09-20,16:26:00,195
2016-09-20,16:26:00,194
2016-09-20,16:27:00,194
2016-09-20,16:27:00,194
2016-09-20,16:28:00,194
2016-09-20,16:28:00,194
2016-09-20,16:28:00,193
2016-09-20,16:28:00,192
2016-09-20,16:28:00,191
2016-09-20,16:29:00,190
2016-09-20,16:29:00,190
2016-09-20,16:30:00,190
2016-09-20,16:31:00,189
2016-09-20,16:32:00,190
2016-09-20,16:32:00,189
2016-09-20,16:33:00,188
2016-09-20,16:33:00,188
2016-09-20,16:34:00,188
2016-09-20,16:36:00,187
2016-09-20,16:37:00,186
2016-09-20,16:37:00,186
2016-09-20,16:38:00,186
2016-09-20,16:38:00,185
2016-09-20,16:39:00,185
2016-09-20,16:39:00,185
2016-09-20,16:40:00,184
2016-09-20,16:41:00,183
2016-09-20,16:41:00,183
2016-09-20,16:43:00,182
2016-09-20,16:43:00,181
2016-09-20,16:44:00,181
2016-09-20,16:46:00,180
2016-09-20,16:46:00,179
2016-09-20,16:48:00,179
2016-09-20,16:50:00,178
2016-09-20,16:50:00,179
2016-09-20,16:50:00,178
2016-09-20,16:51:00,177
2016-09-20,16:51:00,177
2016-09-20,16:51:00,176
2016-09-20,16:52:00,175
2016-09-20,16:54:00,174
2016-09-20,16:54:00,173
2016-09-20,16:54:00,172
2016-09-20,16:55:00,171
2016-09-20,16:55:00,170
2016-09-20,16:55:00,170
2016-09-20,16:55:00,170
2016-09-20,16:55:00,170
2016-09-20,16:57:00,169
2016-09-20,16:58:00,169
2016-09-20,16:58:00,169
2016-09-20,16:58:00,168
2016-09-20,16:58:00,167
2016-09-20,16:59:00,167
2016-09-20,16:59:00,166
2016-09-20,16:59:00,165
2016-09-20,17:00:00,165
2016-09-20,17:03:00,164
2016-09-20,17:04:00,164
2016-09-20,17:08:00,164
2016-09-20,17:09:00,163
2016-09-20,17:10:00,163
2016-09-20,17:10:00,163
2016-09-20,17:11:00,162
2016-09-20,17:13:00,161
2016-09-20,17:13:00,161
2016-09-20,17:14:00,160
2016-09-20,17:14:00,159
2016-09-20,17:15:00,158
2016-09-20,17:15:00,158
2016-09-20,17:15:00,158
2016-09-20,17:16:00,157
2016-09-20,17:17:00,157
2016-09-20,17:17:00,157
2016-09-20,17:17:00,156
2016-09-20,17:19:00,156
2016-09-20,17:19:00,155
2016-09-20,17:19:00,155
2016-09-20,17:20:00,154
2016-09-20,17:20:00,155
2016-09-20,17:21:00,156
2016-09-20,17:21:00,155
2016-09-20,17:21:00,155
2016-09-20,17:22:00,154
2016-09-20,17:22:00,154
2016-09-20,17:23:00,153
2016-09-20,17:23:00,153
2016-09-20,17:23:00,153
2016-09-20,17:23:00,153
2016-09-20,17:24:00,152
2016-09-20,17:24:00,152
2016-09-20,17:25:00,152
2016-09-20,17:30:00,152
2016-09-20,17:30:00,152
2016-09-20,17:31:00,151
2016-09-20,17:32:00,151
2016-09-20,17:35:00,150
2016-09-20,17:36:00,149
2016-09-20,17:37:00,149
2016-09-20,17:38:00,149
2016-09-20,17:38:00,149
2016-09-20,17:39:00,149
2016-09-20,17:39:00,149
2016-09-20,17:40:00,148
2016-09-20,17:47:00,148
2016-09-20,17:47:00,148
2016-09-20,17:47:00,149
2016-09-20,17:49:00,148
2016-09-20,17:50:00,148
2016-09-20,17:55:00,147
2016-09-20,17:58:00,147
2016-09-20,17:58:00,146
2016-09-20,18:01:00,145
2016-09-20,18:04:00,145
2016-09-20,18:05:00,144
2016-09-20,18:08:00,143
2016-09-20,18:09:00,142
2016-09-20,18:10:00,142
2016-09-20,18:17:00,141
2016-09-20,18:18:00,140
2016-09-20,18:18:00,140
2016-09-20,18:19:00,140
2016-09-20,18:20:00,139
2016-09-20,18:22:00,138
2016-09-20,18:25:00,139
2016-09-20,18:25:00,138
2016-09-20,18:55:00,138
2016-09-20,18:59:00,138
2016-09-20,19:07:00,137
2016-09-20,19:14:00,137
2016-09-20,19:15:00,137
2016-09-20,19:18:00,137
2016-09-20,19:19:00,136
2016-09-20,19:19:00,136
2016-09-20,19:22:00,135
2016-09-20,19:33:00,134
2016-09-20,19:45:00,134
2016-09-20,19:54:00,133
2016-09-20,19:57:00,132
2016-09-20,19:58:00,132
2016-09-20,20:12:00,131
2016-09-20,20:37:00,130
2016-09-21,6:00:00,0
2016-09-21,6:00:00,0
2016-09-21,6:00:00,0
2016-09-21,6:01:00,0
2016-09-21,6:01:00,0
2016-09-21,6:02:00,1
2016-09-21,6:02:00,2
2016-09-21,6:02:00,2
2016-09-21,6:02:00,3
2016-09-21,6:02:00,3
2016-09-21,6:02:00,4
2016-09-21,6:06:00,4
2016-09-21,6:07:00,4
2016-09-21,6:08:00,4
2016-09-21,6:11:00,4
2016-09-21,6:12:00,4
2016-09-21,6:13:00,4
2016-09-21,6:13:00,5
2016-09-21,6:25:00,5
2016-09-21,6:27:00,5
2016-09-21,6:29:00,5
2016-09-21,6:29:00,5
2016-09-21,6:30:00,5
2016-09-21,6:31:00,5
2016-09-21,6:33:00,5
2016-09-21,6:34:00,5
2016-09-21,6:34:00,5
2016-09-21,6:36:00,5
2016-09-21,6:39:00,5
2016-09-21,6:40:00,5
2016-09-21,6:40:00,5
2016-09-21,6:40:00,5
2016-09-21,6:40:00,5
2016-09-21,6:40:00,6
2016-09-21,6:41:00,6
2016-09-21,6:41:00,7
2016-09-21,6:45:00,7
2016-09-21,6:45:00,7
2016-09-21,6:46:00,7
2016-09-21,6:46:00,7
2016-09-21,6:47:00,8
2016-09-21,6:47:00,8
2016-09-21,6:49:00,8
2016-09-21,6:50:00,8
2016-09-21,6:51:00,8
2016-09-21,6:51:00,9
2016-09-21,6:51:00,9
2016-09-21,6:51:00,9
2016-09-21,6:52:00,9
2016-09-21,6:52:00,9
2016-09-21,6:52:00,9
2016-09-21,6:52:00,9
2016-09-21,6:53:00,10
2016-09-21,6:54:00,10
2016-09-21,6:54:00,10
2016-09-21,6:54:00,10
2016-09-21,6:54:00,10
2016-09-21,6:54:00,10
2016-09-21,6:54:00,10
2016-09-21,6:54:00,11
2016-09-21,6:54:00,11
2016-09-21,6:55:00,11
2016-09-21,6:55:00,11
2016-09-21,6:55:00,12
2016-09-21,6:55:00,12
2016-09-21,6:55:00,13
2016-09-21,6:55:00,13
2016-09-21,6:55:00,13
2016-09-21,6:56:00,13
2016-09-21,6:56:00,14
2016-09-21,6:58:00,14
2016-09-21,6:58:00,14
2016-09-21,6:58:00,14
2016-09-21,6:59:00,14
2016-09-21,6:59:00,15
2016-09-21,7:00:00,15
2016-09-21,7:00:00,16
2016-09-21,7:01:00,16
2016-09-21,7:01:00,16
2016-09-21,7:02:00,16
2016-09-21,7:03:00,16
2016-09-21,7:03:00,16
2016-09-21,7:03:00,17
2016-09-21,7:03:00,17
2016-09-21,7:04:00,17
2016-09-21,7:06:00,17
2016-09-21,7:07:00,17
2016-09-21,7:07:00,17
2016-09-21,7:07:00,18
2016-09-21,7:07:00,18
2016-09-21,7:07:00,18
2016-09-21,7:07:00,18
2016-09-21,7:07:00,19
2016-09-21,7:08:00,19
2016-09-21,7:09:00,19
2016-09-21,7:09:00,20
2016-09-21,7:09:00,20
2016-09-21,7:09:00,20
2016-09-21,7:10:00,20
2016-09-21,7:10:00,21
2016-09-21,7:11:00,22
2016-09-21,7:11:00,22
2016-09-21,7:13:00,22
2016-09-21,7:13:00,23
2016-09-21,7:14:00,23
2016-09-21,7:14:00,23
2016-09-21,7:15:00,24
2016-09-21,7:15:00,24
2016-09-21,7:15:00,25
2016-09-21,7:15:00,25
2016-09-21,7:16:00,25
2016-09-21,7:16:00,25
2016-09-21,7:16:00,25
2016-09-21,7:16:00,25
2016-09-21,7:16:00,25
2016-09-21,7:16:00,26
2016-09-21,7:17:00,26
2016-09-21,7:17:00,26
2016-09-21,7:18:00,26
2016-09-21,7:18:00,26
2016-09-21,7:18:00,27
2016-09-21,7:18:00,27
2016-09-21,7:18:00,26
2016-09-21,7:18:00,27
2016-09-21,7:19:00,27
2016-09-21,7:19:00,28
2016-09-21,7:19:00,28
2016-09-21,7:19:00,28
2016-09-21,7:20:00,29
2016-09-21,7:20:00,29
2016-09-21,7:20:00,29
2016-09-21,7:20:00,29
2016-09-21,7:20:00,30
2016-09-21,7:20:00,30
2016-09-21,7:20:00,31
2016-09-21,7:21:00,31
2016-09-21,7:21:00,31
2016-09-21,7:21:00,32
2016-09-21,7:21:00,32
2016-09-21,7:21:00,33
2016-09-21,7:21:00,32
2016-09-21,7:21:00,32
2016-09-21,7:21:00,33
2016-09-21,7:21:00,33
2016-09-21,7:21:00,33
2016-09-21,7:21:00,34
2016-09-21,7:21:00,35
2016-09-21,7:22:00,35
2016-09-21,7:22:00,35
2016-09-21,7:22:00,36
2016-09-21,7:23:00,36
2016-09-21,7:23:00,37
2016-09-21,7:23:00,37
2016-09-21,7:24:00,37
2016-09-21,7:24:00,37
2016-09-21,7:25:00,37
2016-09-21,7:25:00,38
2016-09-21,7:25:00,38
2016-09-21,7:25:00,38
2016-09-21,7:25:00,38
2016-09-21,7:26:00,38
2016-09-21,7:26:00,39
2016-09-21,7:27:00,39
2016-09-21,7:27:00,40
2016-09-21,7:27:00,40
2016-09-21,7:28:00,40
2016-09-21,7:28:00,41
2016-09-21,7:28:00,41
2016-09-21,7:29:00,42
2016-09-21,7:29:00,42
2016-09-21,7:29:00,43
2016-09-21,7:29:00,43
2016-09-21,7:29:00,43
2016-09-21,7:30:00,43
2016-09-21,7:30:00,44
2016-09-21,7:30:00,44
2016-09-21,7:31:00,43
2016-09-21,7:32:00,43
2016-09-21,7:32:00,44
2016-09-21,7:33:00,44
2016-09-21,7:33:00,44
2016-09-21,7:33:00,45
2016-09-21,7:33:00,45
2016-09-21,7:33:00,46
2016-09-21,7:34:00,47
2016-09-21,7:34:00,47
2016-09-21,7:34:00,47
2016-09-21,7:34:00,47
2016-09-21,7:35:00,47
2016-09-21,7:35:00,47
2016-09-21,7:35:00,47
2016-09-21,7:35:00,48
2016-09-21,7:35:00,48
2016-09-21,7:35:00,48
2016-09-21,7:35:00,49
2016-09-21,7:35:00,49
2016-09-21,7:35:00,49
2016-09-21,7:36:00,50
2016-09-21,7:36:00,51
2016-09-21,7:36:00,51
2016-09-21,7:36:00,51
2016-09-21,7:36:00,52
2016-09-21,7:36:00,52
2016-09-21,7:37:00,53
2016-09-21,7:38:00,53
2016-09-21,7:38:00,54
2016-09-21,7:39:00,54
2016-09-21,7:39:00,54
2016-09-21,7:39:00,55
2016-09-21,7:40:00,55
2016-09-21,7:40:00,55
2016-09-21,7:40:00,55
2016-09-21,7:40:00,56
2016-09-21,7:40:00,56
2016-09-21,7:40:00,57
2016-09-21,7:41:00,57
2016-09-21,7:41:00,57
2016-09-21,7:41:00,57
2016-09-21,7:42:00,57
2016-09-21,7:42:00,57
2016-09-21,7:42:00,58
2016-09-21,7:42:00,58
2016-09-21,7:42:00,58
2016-09-21,7:43:00,57
2016-09-21,7:43:00,58
2016-09-21,7:43:00,58
2016-09-21,7:43:00,58
2016-09-21,7:43:00,59
2016-09-21,7:44:00,59
2016-09-21,7:44:00,59
2016-09-21,7:44:00,59
2016-09-21,7:45:00,59
2016-09-21,7:45:00,59
2016-09-21,7:45:00,60
2016-09-21,7:45:00,60
2016-09-21,7:45:00,61
2016-09-21,7:46:00,61
2016-09-21,7:46:00,61
2016-09-21,7:46:00,61
2016-09-21,7:46:00,62
2016-09-21,7:46:00,63
2016-09-21,7:46:00,63
2016-09-21,7:47:00,64
2016-09-21,7:47:00,65
2016-09-21,7:47:00,65
2016-09-21,7:47:00,65
2016-09-21,7:47:00,65
2016-09-21,7:48:00,65
2016-09-21,7:48:00,65
2016-09-21,7:48:00,65
2016-09-21,7:48:00,66
2016-09-21,7:48:00,66
2016-09-21,7:48:00,67
2016-09-21,7:48:00,67
2016-09-21,7:49:00,67
2016-09-21,7:49:00,68
2016-09-21,7:49:00,68
2016-09-21,7:50:00,68
2016-09-21,7:51:00,69
2016-09-21,7:51:00,69
2016-09-21,7:52:00,69
2016-09-21,7:52:00,69
2016-09-21,7:52:00,70
2016-09-21,7:52:00,70
2016-09-21,7:52:00,71
2016-09-21,7:53:00,71
2016-09-21,7:53:00,72
2016-09-21,7:55:00,72
2016-09-21,7:55:00,72
2016-09-21,7:55:00,73
2016-09-21,7:55:00,73
2016-09-21,7:55:00,74
2016-09-21,7:56:00,74
2016-09-21,7:56:00,74
2016-09-21,7:57:00,74
2016-09-21,7:57:00,75
2016-09-21,7:57:00,75
2016-09-21,7:58:00,75
2016-09-21,7:58:00,76
2016-09-21,7:58:00,76
2016-09-21,7:59:00,76
2016-09-21,7:59:00,77
2016-09-21,7:59:00,77
2016-09-21,7:59:00,78
2016-09-21,7:59:00,78
2016-09-21,7:59:00,79
2016-09-21,7:59:00,79
2016-09-21,7:59:00,79
2016-09-21,8:00:00,80
2016-09-21,8:00:00,80
2016-09-21,8:00:00,81
2016-09-21,8:00:00,81
2016-09-21,8:00:00,81
2016-09-21,8:00:00,82
2016-09-21,8:01:00,82
2016-09-21,8:01:00,83
2016-09-21,8:01:00,84
2016-09-21,8:01:00,84
2016-09-21,8:01:00,84
2016-09-21,8:01:00,85
2016-09-21,8:01:00,86
2016-09-21,8:02:00,86
2016-09-21,8:02:00,87
2016-09-21,8:02:00,87
2016-09-21,8:02:00,88
2016-09-21,8:02:00,89
2016-09-21,8:02:00,90
2016-09-21,8:02:00,90
2016-09-21,8:03:00,91
2016-09-21,8:04:00,91
2016-09-21,8:04:00,92
2016-09-21,8:04:00,92
2016-09-21,8:04:00,93
2016-09-21,8:04:00,93
2016-09-21,8:05:00,93
2016-09-21,8:05:00,94
2016-09-21,8:06:00,94
2016-09-21,8:06:00,94
2016-09-21,8:06:00,94
2016-09-21,8:06:00,95
2016-09-21,8:06:00,96
2016-09-21,8:06:00,96
2016-09-21,8:06:00,97
2016-09-21,8:06:00,97
2016-09-21,8:07:00,97
2016-09-21,8:07:00,98
2016-09-21,8:07:00,98
2016-09-21,8:07:00,98
2016-09-21,8:08:00,98
2016-09-21,8:09:00,98
2016-09-21,8:09:00,99
2016-09-21,8:10:00,99
2016-09-21,8:10:00,99
2016-09-21,8:10:00,99
2016-09-21,8:10:00,99
2016-09-21,8:10:00,100
2016-09-21,8:10:00,101
2016-09-21,8:11:00,101
2016-09-21,8:11:00,102
2016-09-21,8:11:00,102
2016-09-21,8:11:00,103
2016-09-21,8:11:00,103
2016-09-21,8:11:00,104
2016-09-21,8:12:00,104
2016-09-21,8:13:00,104
2016-09-21,8:13:00,104
2016-09-21,8:13:00,105
2016-09-21,8:13:00,105
2016-09-21,8:13:00,106
2016-09-21,8:13:00,106
2016-09-21,8:13:00,107
2016-09-21,8:15:00,107
2016-09-21,8:15:00,108
2016-09-21,8:16:00,108
2016-09-21,8:16:00,108
2016-09-21,8:19:00,108
2016-09-21,8:19:00,109
2016-09-21,8:19:00,109
2016-09-21,8:20:00,109
2016-09-21,8:20:00,109
2016-09-21,8:21:00,108
2016-09-21,8:21:00,108
2016-09-21,8:21:00,108
2016-09-21,8:22:00,108
2016-09-21,8:22:00,108
2016-09-21,8:22:00,109
2016-09-21,8:22:00,109
2016-09-21,8:22:00,110
2016-09-21,8:22:00,110
2016-09-21,8:22:00,110
2016-09-21,8:23:00,110
2016-09-21,8:23:00,110
2016-09-21,8:24:00,110
2016-09-21,8:24:00,110
2016-09-21,8:25:00,110
2016-09-21,8:25:00,110
2016-09-21,8:25:00,110
2016-09-21,8:25:00,111
2016-09-21,8:26:00,111
2016-09-21,8:26:00,111
2016-09-21,8:26:00,111
2016-09-21,8:26:00,112
2016-09-21,8:27:00,112
2016-09-21,8:27:00,112
2016-09-21,8:28:00,112
2016-09-21,8:28:00,112
2016-09-21,8:28:00,113
2016-09-21,8:28:00,113
2016-09-21,8:28:00,113
2016-09-21,8:28:00,114
2016-09-21,8:28:00,115
2016-09-21,8:29:00,115
2016-09-21,8:29:00,115
2016-09-21,8:29:00,115
2016-09-21,8:29:00,115
2016-09-21,8:29:00,115
2016-09-21,8:30:00,116
2016-09-21,8:30:00,116
2016-09-21,8:30:00,116
2016-09-21,8:30:00,116
2016-09-21,8:30:00,116
2016-09-21,8:30:00,116
2016-09-21,8:30:00,117
2016-09-21,8:30:00,118
2016-09-21,8:30:00,119
2016-09-21,8:31:00,119
2016-09-21,8:31:00,119
2016-09-21,8:31:00,119
2016-09-21,8:31:00,119
2016-09-21,8:31:00,119
2016-09-21,8:31:00,119
2016-09-21,8:31:00,119
2016-09-21,8:32:00,119
2016-09-21,8:34:00,119
2016-09-21,8:34:00,119
2016-09-21,8:34:00,119
2016-09-21,8:35:00,119
2016-09-21,8:35:00,119
2016-09-21,8:36:00,119
2016-09-21,8:36:00,119
2016-09-21,8:36:00,119
2016-09-21,8:37:00,119
2016-09-21,8:37:00,120
2016-09-21,8:37:00,120
2016-09-21,8:37:00,121
2016-09-21,8:37:00,122
2016-09-21,8:38:00,122
2016-09-21,8:38:00,123
2016-09-21,8:38:00,123
2016-09-21,8:38:00,124
2016-09-21,8:38:00,125
2016-09-21,8:39:00,125
2016-09-21,8:39:00,125
2016-09-21,8:39:00,126
2016-09-21,8:39:00,126
2016-09-21,8:40:00,126
2016-09-21,8:40:00,126
2016-09-21,8:40:00,126
2016-09-21,8:40:00,127
2016-09-21,8:40:00,127
2016-09-21,8:40:00,128
2016-09-21,8:40:00,128
2016-09-21,8:41:00,128
2016-09-21,8:42:00,128
2016-09-21,8:42:00,128
2016-09-21,8:42:00,129
2016-09-21,8:42:00,129
2016-09-21,8:42:00,129
2016-09-21,8:42:00,130
2016-09-21,8:43:00,130
2016-09-21,8:43:00,131
2016-09-21,8:43:00,131
2016-09-21,8:43:00,131
2016-09-21,8:45:00,131
2016-09-21,8:45:00,131
2016-09-21,8:45:00,132
2016-09-21,8:45:00,132
2016-09-21,8:46:00,131
2016-09-21,8:46:00,131
2016-09-21,8:46:00,131
2016-09-21,8:46:00,131
2016-09-21,8:46:00,131
2016-09-21,8:48:00,131
2016-09-21,8:49:00,131
2016-09-21,8:49:00,130
2016-09-21,8:50:00,130
2016-09-21,8:51:00,130
2016-09-21,8:51:00,130
2016-09-21,8:51:00,130
2016-09-21,8:51:00,130
2016-09-21,8:51:00,130
2016-09-21,8:51:00,131
2016-09-21,8:51:00,131
2016-09-21,8:51:00,131
2016-09-21,8:51:00,132
2016-09-21,8:51:00,133
2016-09-21,8:52:00,133
2016-09-21,8:52:00,133
2016-09-21,8:52:00,133
2016-09-21,8:53:00,133
2016-09-21,8:53:00,133
2016-09-21,8:53:00,134
2016-09-21,8:53:00,134
2016-09-21,8:54:00,134
2016-09-21,8:54:00,134
2016-09-21,8:54:00,135
2016-09-21,8:54:00,135
2016-09-21,8:54:00,136
2016-09-21,8:54:00,136
2016-09-21,8:54:00,136
2016-09-21,8:54:00,136
2016-09-21,8:55:00,136
2016-09-21,8:55:00,136
2016-09-21,8:55:00,137
2016-09-21,8:55:00,138
2016-09-21,8:55:00,138
2016-09-21,8:56:00,138
2016-09-21,8:56:00,138
2016-09-21,8:57:00,138
2016-09-21,8:57:00,138
2016-09-21,8:58:00,138
2016-09-21,8:58:00,138
2016-09-21,8:58:00,138
2016-09-21,8:58:00,138
2016-09-21,8:58:00,138
2016-09-21,8:58:00,138
2016-09-21,8:58:00,139
2016-09-21,8:58:00,140
2016-09-21,8:59:00,140
2016-09-21,8:59:00,139
2016-09-21,9:00:00,139
2016-09-21,9:00:00,139
2016-09-21,9:00:00,139
2016-09-21,9:01:00,139
2016-09-21,9:01:00,139
2016-09-21,9:01:00,139
2016-09-21,9:01:00,139
2016-09-21,9:02:00,139
2016-09-21,9:02:00,139
2016-09-21,9:02:00,139
2016-09-21,9:02:00,140
2016-09-21,9:02:00,140
2016-09-21,9:02:00,141
2016-09-21,9:02:00,141
2016-09-21,9:02:00,141
2016-09-21,9:03:00,141
2016-09-21,9:03:00,141
2016-09-21,9:04:00,141
2016-09-21,9:04:00,141
2016-09-21,9:04:00,142
2016-09-21,9:04:00,143
2016-09-21,9:04:00,143
2016-09-21,9:04:00,143
2016-09-21,9:04:00,144
2016-09-21,9:05:00,144
2016-09-21,9:05:00,144
2016-09-21,9:05:00,144
2016-09-21,9:05:00,144
2016-09-21,9:06:00,144
2016-09-21,9:07:00,144
2016-09-21,9:07:00,144
2016-09-21,9:07:00,144
2016-09-21,9:08:00,144
2016-09-21,9:08:00,144
2016-09-21,9:08:00,144
2016-09-21,9:08:00,144
2016-09-21,9:09:00,145
2016-09-21,9:09:00,145
2016-09-21,9:09:00,145
2016-09-21,9:10:00,145
2016-09-21,9:11:00,145
2016-09-21,9:11:00,145
2016-09-21,9:11:00,145
2016-09-21,9:12:00,145
2016-09-21,9:12:00,146
2016-09-21,9:13:00,146
2016-09-21,9:13:00,146
2016-09-21,9:14:00,146
2016-09-21,9:14:00,146
2016-09-21,9:14:00,146
2016-09-21,9:14:00,147
2016-09-21,9:14:00,147
2016-09-21,9:15:00,147
2016-09-21,9:15:00,147
2016-09-21,9:15:00,148
2016-09-21,9:15:00,149
2016-09-21,9:16:00,149
2016-09-21,9:16:00,149
2016-09-21,9:16:00,149
2016-09-21,9:16:00,149
2016-09-21,9:16:00,149
2016-09-21,9:16:00,149
2016-09-21,9:17:00,150
2016-09-21,9:17:00,150
2016-09-21,9:17:00,150
2016-09-21,9:18:00,150
2016-09-21,9:18:00,150
2016-09-21,9:18:00,150
2016-09-21,9:18:00,150
2016-09-21,9:18:00,151
2016-09-21,9:19:00,151
2016-09-21,9:19:00,151
2016-09-21,9:19:00,151
2016-09-21,9:19:00,151
2016-09-21,9:19:00,152
2016-09-21,9:20:00,152
2016-09-21,9:21:00,152
2016-09-21,9:21:00,153
2016-09-21,9:21:00,154
2016-09-21,9:22:00,154
2016-09-21,9:22:00,155
2016-09-21,9:22:00,156
2016-09-21,9:23:00,156
2016-09-21,9:23:00,156
2016-09-21,9:23:00,157
2016-09-21,9:23:00,158
2016-09-21,9:23:00,158
2016-09-21,9:23:00,158
2016-09-21,9:24:00,158
2016-09-21,9:24:00,159
2016-09-21,9:24:00,160
2016-09-21,9:24:00,160
2016-09-21,9:24:00,161
2016-09-21,9:24:00,161
2016-09-21,9:24:00,161
2016-09-21,9:24:00,162
2016-09-21,9:25:00,162
2016-09-21,9:25:00,162
2016-09-21,9:25:00,163
2016-09-21,9:26:00,163
2016-09-21,9:26:00,163
2016-09-21,9:26:00,164
2016-09-21,9:26:00,165
2016-09-21,9:26:00,165
2016-09-21,9:26:00,166
2016-09-21,9:26:00,166
2016-09-21,9:27:00,167
2016-09-21,9:27:00,167
2016-09-21,9:28:00,168
2016-09-21,9:28:00,168
2016-09-21,9:28:00,168
2016-09-21,9:29:00,169
2016-09-21,9:29:00,169
2016-09-21,9:29:00,169
2016-09-21,9:31:00,169
2016-09-21,9:32:00,169
2016-09-21,9:33:00,169
2016-09-21,9:33:00,170
2016-09-21,9:33:00,170
2016-09-21,9:33:00,170
2016-09-21,9:33:00,170
2016-09-21,9:35:00,170
2016-09-21,9:35:00,170
2016-09-21,9:36:00,170
2016-09-21,9:36:00,170
2016-09-21,9:38:00,170
2016-09-21,9:38:00,170
2016-09-21,9:39:00,170
2016-09-21,9:38:00,170
2016-09-21,9:39:00,170
2016-09-21,9:39:00,170
2016-09-21,9:40:00,170
2016-09-21,9:41:00,170
2016-09-21,9:41:00,170
2016-09-21,9:43:00,170
2016-09-21,9:44:00,170
2016-09-21,9:45:00,170
2016-09-21,9:45:00,171
2016-09-21,9:45:00,171
2016-09-21,9:46:00,171
2016-09-21,9:46:00,171
2016-09-21,9:47:00,171
2016-09-21,9:47:00,170
2016-09-21,9:47:00,170
2016-09-21,9:47:00,171
2016-09-21,9:48:00,171
2016-09-21,9:48:00,171
2016-09-21,9:48:00,171
2016-09-21,9:48:00,172
2016-09-21,9:49:00,172
2016-09-21,9:49:00,172
2016-09-21,9:49:00,172
2016-09-21,9:50:00,172
2016-09-21,9:50:00,172
2016-09-21,9:52:00,172
2016-09-21,9:54:00,172
2016-09-21,9:54:00,172
2016-09-21,9:54:00,172
2016-09-21,9:55:00,172
2016-09-21,9:56:00,172
2016-09-21,9:56:00,173
2016-09-21,9:56:00,174
2016-09-21,9:56:00,174
2016-09-21,9:57:00,174
2016-09-21,9:57:00,175
2016-09-21,9:57:00,175
2016-09-21,9:57:00,175
2016-09-21,9:57:00,175
2016-09-21,9:57:00,175
2016-09-21,9:58:00,175
2016-09-21,9:58:00,175
2016-09-21,9:58:00,176
2016-09-21,9:59:00,177
2016-09-21,9:59:00,177
2016-09-21,9:59:00,178
2016-09-21,10:00:00,179
2016-09-21,10:01:00,179
2016-09-21,10:01:00,180
2016-09-21,10:01:00,180
2016-09-21,10:01:00,181
2016-09-21,10:02:00,181
2016-09-21,10:04:00,182
2016-09-21,10:04:00,182
2016-09-21,10:06:00,182
2016-09-21,10:08:00,182
2016-09-21,10:09:00,182
2016-09-21,10:10:00,182
2016-09-21,10:10:00,182
2016-09-21,10:11:00,182
2016-09-21,10:11:00,182
2016-09-21,10:12:00,182
2016-09-21,10:13:00,182
2016-09-21,10:13:00,182
2016-09-21,10:14:00,182
2016-09-21,10:17:00,182
2016-09-21,10:17:00,182
2016-09-21,10:17:00,182
2016-09-21,10:17:00,182
2016-09-21,10:17:00,183
2016-09-21,10:19:00,183
2016-09-21,10:20:00,183
2016-09-21,10:20:00,183
2016-09-21,10:20:00,183
2016-09-21,10:21:00,183
2016-09-21,10:22:00,183
2016-09-21,10:24:00,183
2016-09-21,10:24:00,183
2016-09-21,10:24:00,183
2016-09-21,10:25:00,183
2016-09-21,10:26:00,182
2016-09-21,10:26:00,181
2016-09-21,10:26:00,181
2016-09-21,10:26:00,182
2016-09-21,10:26:00,182
2016-09-21,10:26:00,182
2016-09-21,10:26:00,181
2016-09-21,10:27:00,181
2016-09-21,10:28:00,181
2016-09-21,10:29:00,182
2016-09-21,10:29:00,182
2016-09-21,10:29:00,181
2016-09-21,10:29:00,180
2016-09-21,10:29:00,179
2016-09-21,10:29:00,179
2016-09-21,10:30:00,179
2016-09-21,10:30:00,179
2016-09-21,10:30:00,179
2016-09-21,10:31:00,178
2016-09-21,10:31:00,177
2016-09-21,10:31:00,176
2016-09-21,10:31:00,176
2016-09-21,10:31:00,175
2016-09-21,10:31:00,175
2016-09-21,10:32:00,175
2016-09-21,10:32:00,175
2016-09-21,10:32:00,175
2016-09-21,10:32:00,174
2016-09-21,10:33:00,174
2016-09-21,10:33:00,174
2016-09-21,10:33:00,173
2016-09-21,10:35:00,172
2016-09-21,10:35:00,171
2016-09-21,10:36:00,171
2016-09-21,10:36:00,172
2016-09-21,10:36:00,172
2016-09-21,10:37:00,172
2016-09-21,10:37:00,172
2016-09-21,10:38:00,172
2016-09-21,10:38:00,172
2016-09-21,10:40:00,172
2016-09-21,10:40:00,172
2016-09-21,10:40:00,172
2016-09-21,10:40:00,173
2016-09-21,10:42:00,173
2016-09-21,10:43:00,173
2016-09-21,10:43:00,173
2016-09-21,10:43:00,173
